NEWP_10,NEWP_5,NEWP_2,NEWP_8,Quantity_Sold,QSOLD10,QSOLD5,QSOLD2,Unit_Cost,VC_10,VC10SUM,VC_5,VC5SUM,VC_2,VC2SUM,,Sales_10_10,Rev_10_10,,Sales_10_5,Rev_10_5,,Sales_10_2,Rev_10_2,,CI_10_10,CI_10_5,CI_10_2,,SALES_5_10,REV_5_10,SALE_5_5,REV_5_5,SALE_5_2,REV_5_2,CI_5_10,CI_5_5,CI_5_2,SALE_2_10,REV_2_10,SALE_2_5,REV_2_5,SALE_2_2,REV_2_2,CI_2_10,CI_2_5,CI_2_2,SALE_8_10,REV_8_10,SALE_8_5,REV_8_5,SALE_8_2,REV_8_2,CI_8_10,CI_8_5,CI_8_2,Unit_Price,9%,SALE_9_10,REV_9_10,SALE_9_5,REV_9_5,SALE_9_2,REV_9_2,CI_9_10,CI_9_5,CI_9_2
3891.258,4107.439,4237.1476,3977.7304,15,13.5,14.25,14.7,3841.05,51854.175,,54734.9625,,56463.435,,,52531.983,,,55450.4265,,,57201.4926,,,,,,,55450.4265,,58531.00575,,60379.3533,,,,,57201.4926,,60379.3533,,62286.06972,,,,,53699.3604,,56682.6582,,58472.63688,,,,,4323.62,3934.4942,53115.6717,,56066.54235,,57837.06474,,,,
723.483,763.6765,787.7926,739.5604,8,7.2,7.6,7.84,442.11,3183.192,,3360.036,,3466.1424,,,5209.0776,,,5498.4708,,,5672.10672,,,,,,,5498.4708,,5803.9414,,5987.22376,,,,,5672.10672,,5987.22376,,6176.293984,,,,,5324.83488,,5620.65904,,5798.153536,,,,,803.87,731.5217,5266.95624,,5559.56492,,5735.130128,,,,
701.397,740.3635,763.7434,716.9836,7,6.3,6.65,6.86,282.94,1782.522,,1881.551,,1940.9684,,,4418.8011,,,4664.29005,,,4811.58342,,,,,,,4664.29005,,4923.417275,,5078.89361,,,,,4811.58342,,5078.89361,,5239.279724,,,,,4516.99668,,4767.94094,,4918.507496,,,,,779.33,709.1903,4467.89889,,4716.115495,,4865.045458,,,,
448.614,473.537,488.4908,458.5832,47,42.3,44.65,46.06,146.27,6187.221,,6530.9555,,6737.1962,,,18976.3722,,,20030.6151,,,20663.16084,,,,,,,20030.6151,,21143.42705,,21811.11422,,,,,20663.16084,,21811.11422,,22499.88625,,,,,19398.06936,,20475.73988,,21122.34219,,,,,498.46,453.5986,19187.22078,,20253.17749,,20892.75152,,,,
1024.641,1081.5655,1115.7202,1047.4108,46,41.4,43.7,45.08,984.53,40759.542,,43023.961,,44382.6124,,,42420.1374,,,44776.8117,,,46190.81628,,,,,,,44776.8117,,47264.41235,,48756.97274,,,,,46190.81628,,48756.97274,,50296.66662,,,,,43362.80712,,45771.85196,,47217.27886,,,,,1138.49,1036.0259,42891.47226,,45274.33183,,46704.04757,,,,
2196.567,2318.5985,2391.8174,2245.3796,40,36,38,39.2,2101.32,75647.52,,79850.16,,82371.744,,,79076.412,,,83469.546,,,86105.4264,,,,,,,83469.546,,88106.743,,90889.0612,,,,,86105.4264,,90889.0612,,93759.24208,,,,,80833.6656,,85324.4248,,88018.88032,,,,,2440.63,2220.9733,79955.0388,,84396.9854,,87062.15336,,,,
4532.76,4784.58,4935.672,4633.488,12,10.8,11.4,11.76,4682.34,50569.272,,53378.676,,55064.3184,,,48953.808,,,51673.464,,,53305.2576,,,,,,,51673.464,,54544.212,,56266.6608,,,,,53305.2576,,56266.6608,,58043.50272,,,,,50041.6704,,52821.7632,,54489.81888,,,,,5036.4,4583.124,49497.7392,,52247.6136,,53897.53824,,,,
2254.14,2379.37,2454.508,2304.232,13,11.7,12.35,12.74,2312.45,27055.665,,28558.7575,,29460.613,,,26373.438,,,27838.629,,,28717.7436,,,,,,,27838.629,,29385.2195,,30313.1738,,,,,28717.7436,,30313.1738,,31270.43192,,,,,26959.5144,,28457.2652,,29355.91568,,,,,2504.6,2279.186,26666.4762,,28147.9471,,29036.82964,,,,
1354.896,1430.168,1475.3312,1385.0048,43,38.7,40.85,42.14,1486.76,57537.612,,60734.146,,62652.0664,,,52434.4752,,,55347.5016,,,57095.31744,,,,,,,55347.5016,,58422.3628,,60267.27952,,,,,57095.31744,,60267.27952,,62170.45677,,,,,53599.68576,,56577.44608,,58364.10227,,,,,1505.44,1369.9504,53017.08048,,55962.47384,,57729.70986,,,,
2867.535,3026.8425,3122.427,2931.258,17,15.3,16.15,16.66,2831.58,43323.174,,45730.017,,47174.1228,,,43873.2855,,,46310.69025,,,47773.1331,,,,,,,46310.69025,,48883.50638,,50427.19605,,,,,47773.1331,,50427.19605,,52019.63382,,,,,44848.2474,,47339.8167,,48834.75828,,,,,3186.15,2899.3965,44360.76645,,46825.25348,,48303.94569,,,,
562.239,593.4745,612.2158,574.7332,17,15.3,16.15,16.66,604.08,9242.424,,9755.892,,10063.9728,,,8602.2567,,,9080.15985,,,9366.90174,,,,,,,9080.15985,,9584.613175,,9887.28517,,,,,9366.90174,,9887.28517,,10199.51523,,,,,8793.41796,,9281.94118,,9575.055112,,,,,624.71,568.4861,8697.83733,,9181.050515,,9470.978426,,,,
3047.697,3217.0135,3318.6034,3115.4236,36,32.4,34.2,35.28,3067.05,99372.42,,104893.11,,108205.524,,,98745.3828,,,104231.2374,,,107522.7502,,,,,,,104231.2374,,110021.8617,,113496.2363,,,,,107522.7502,,113496.2363,,117080.328,,,,,100939.7246,,106547.4871,,109912.1446,,,,,3386.33,3081.5603,99842.55372,,105389.3623,,108717.4474,,,,
2658.519,2806.2145,2894.8318,2717.5972,21,18.9,19.95,20.58,2863.74,54124.686,,57131.613,,58935.7692,,,50246.0091,,,53037.45405,,,54712.32102,,,,,,,53037.45405,,55983.97928,,57751.89441,,,,,54712.32102,,57751.89441,,59575.63844,,,,,51362.58708,,54216.06414,,55928.15038,,,,,2953.91,2688.0581,50804.29809,,53626.7591,,55320.2357,,,,
3831.768,4044.644,4172.3696,3916.9184,8,7.2,7.6,7.84,3970.37,28586.664,,30174.812,,31127.7008,,,27588.7296,,,29121.4368,,,30041.06112,,,,,,,29121.4368,,30739.2944,,31710.00896,,,,,30041.06112,,31710.00896,,32711.37766,,,,,28201.81248,,29768.57984,,30708.64026,,,,,4257.52,3874.3432,27895.27104,,29445.00832,,30374.85069,,,,
4671.918,4931.469,5087.1996,4775.7384,5,4.5,4.75,4.9,4934.1,22203.45,,23436.975,,24177.09,,,21023.631,,,22191.6105,,,22892.3982,,,,,,,22191.6105,,23424.47775,,24164.1981,,,,,22892.3982,,24164.1981,,24927.27804,,,,,21490.8228,,22684.7574,,23401.11816,,,,,5191.02,4723.8282,21257.2269,,22438.18395,,23146.75818,,,,
1177.596,1243.018,1282.2712,1203.7648,26,23.4,24.7,25.48,1291.82,30228.588,,31907.954,,32915.5736,,,27555.7464,,,29086.6212,,,30005.14608,,,,,,,29086.6212,,30702.5446,,31672.09864,,,,,30005.14608,,31672.09864,,32672.27018,,,,,28168.09632,,29732.99056,,30671.9271,,,,,1308.44,1190.6804,27861.92136,,29409.80588,,30338.53659,,,,
2484.54,2622.57,2705.388,2539.752,16,14.4,15.2,15.68,2572.8,37048.32,,39106.56,,40341.504,,,35777.376,,,37765.008,,,38957.5872,,,,,,,37765.008,,39863.064,,41121.8976,,,,,38957.5872,,41121.8976,,42420.48384,,,,,36572.4288,,38604.2304,,39823.31136,,,,,2760.6,2512.146,36174.9024,,38184.6192,,39390.44928,,,,
4368.069,4610.7395,4756.3418,4465.1372,36,32.4,34.2,35.28,4548.88,147383.712,,155571.696,,160484.4864,,,141525.4356,,,149387.9598,,,154105.4743,,,,,,,149387.9598,,157687.2909,,162666.8896,,,,,154105.4743,,162666.8896,,167803.7387,,,,,144670.4453,,152707.6922,,157530.0404,,,,,4853.41,4416.6031,143097.9404,,151047.826,,155817.7574,,,,
3926.259,4144.3845,4275.2598,4013.5092,28,25.2,26.6,27.44,3936.69,99204.588,,104715.954,,108022.7736,,,98941.7268,,,104438.4894,,,107736.547,,,,,,,104438.4894,,110240.6277,,113721.9107,,,,,107736.547,,113721.9107,,117313.1289,,,,,101140.4318,,106759.3447,,110130.6924,,,,,4362.51,3969.8841,100041.0793,,105598.9171,,108933.6197,,,,
2617.281,2762.6855,2849.9282,2675.4428,29,26.1,27.55,28.42,2462.66,64275.426,,67846.283,,69988.7972,,,68311.0341,,,72106.09155,,,74383.12602,,,,,,,72106.09155,,76111.98553,,78515.52191,,,,,74383.12602,,78515.52191,,80994.95944,,,,,69829.05708,,73708.44914,,76036.08438,,,,,2908.09,2646.3619,69070.04559,,72907.27034,,75209.6052,,,,
4479.012,4727.846,4877.1464,4578.5456,47,42.3,44.65,46.06,4729.59,200061.657,,211176.1935,,217844.9154,,,189462.2076,,,199987.8858,,,206303.2927,,,,,,,199987.8858,,211098.3239,,217764.5868,,,,,206303.2927,,217764.5868,,224641.3632,,,,,193672.4789,,204432.061,,210887.8103,,,,,4976.68,4528.7788,191567.3432,,202209.9734,,208595.5515,,,,
630.225,665.2375,686.245,644.23,12,10.8,11.4,11.76,333.32,3599.856,,3799.848,,3919.8432,,,6806.43,,,7184.565,,,7411.446,,,,,,,7184.565,,7583.7075,,7823.193,,,,,7411.446,,7823.193,,8070.2412,,,,,6957.684,,7344.222,,7576.1448,,,,,700.25,637.2275,6882.057,,7264.3935,,7493.7954,,,,
4341.15,4582.325,4727.03,4437.62,37,33.3,35.15,36.26,4658.44,155126.052,,163744.166,,168915.0344,,,144560.295,,,152591.4225,,,157410.099,,,,,,,152591.4225,,161068.7238,,166155.1045,,,,,157410.099,,166155.1045,,171402.1078,,,,,147772.746,,155982.343,,160908.1012,,,,,4823.5,4389.385,146166.5205,,154286.8828,,159159.1001,,,,
429.912,453.796,468.1264,439.4656,30,27,28.5,29.4,300.01,8100.27,,8550.285,,8820.294,,,11607.624,,,12252.492,,,12639.4128,,,,,,,12252.492,,12933.186,,13341.6024,,,,,12639.4128,,13341.6024,,13762.91616,,,,,11865.5712,,12524.7696,,12920.28864,,,,,477.68,434.6888,11736.5976,,12388.6308,,12779.85072,,,,
2578.005,2721.2275,2807.161,2635.294,23,20.7,21.85,22.54,2759.16,57114.612,,60287.646,,62191.4664,,,53364.7035,,,56329.40925,,,58108.2327,,,,,,,56329.40925,,59458.82088,,61336.46785,,,,,58108.2327,,61336.46785,,63273.40894,,,,,54550.5858,,57581.1739,,59399.52676,,,,,2864.45,2606.6495,53957.64465,,56955.29158,,58753.87973,,,,
4268.727,4505.8785,4648.1694,4363.5876,16,14.4,15.2,15.68,4457.68,64190.592,,67756.736,,69896.4224,,,61469.6688,,,64884.6504,,,66933.63936,,,,,,,64884.6504,,68489.3532,,70652.17488,,,,,66933.63936,,70652.17488,,72883.29619,,,,,62835.66144,,66326.53152,,68421.05357,,,,,4743.03,4316.1573,62152.66512,,65605.59096,,67677.34646,,,,
1363.149,1438.8795,1484.3178,1393.4412,14,12.6,13.3,13.72,1350.47,17015.922,,17961.251,,18528.4484,,,17175.6774,,,18129.8817,,,18702.40428,,,,,,,18129.8817,,19137.09735,,19741.42674,,,,,18702.40428,,19741.42674,,20364.84022,,,,,17557.35912,,18532.76796,,19118.01326,,,,,1514.61,1378.2951,17366.51826,,18331.32483,,18910.20877,,,,
2195.073,2317.0215,2390.1906,2243.8524,10,9,9.5,9.8,2387.63,21488.67,,22682.485,,23398.774,,,19755.657,,,20853.1935,,,21511.7154,,,,,,,20853.1935,,22011.70425,,22706.8107,,,,,21511.7154,,22706.8107,,23423.86788,,,,,20194.6716,,21316.5978,,21989.75352,,,,,2438.97,2219.4627,19975.1643,,21084.89565,,21750.73446,,,,
1800.972,1901.026,1961.0584,1840.9936,7,6.3,6.65,6.86,1655.43,10429.209,,11008.6095,,11356.2498,,,11346.1236,,,11976.4638,,,12354.66792,,,,,,,11976.4638,,12641.8229,,13041.03836,,,,,12354.66792,,13041.03836,,13452.86062,,,,,11598.25968,,12242.60744,,12629.2161,,,,,2001.08,1820.9828,11472.19164,,12109.53562,,12491.94201,,,,
4607.919,4863.9145,5017.5118,4710.3172,45,40.5,42.75,44.1,4763.11,192905.955,,203622.9525,,210053.151,,,186620.7195,,,196988.5373,,,203209.2279,,,,,,,196988.5373,,207932.3449,,214498.6295,,,,,203209.2279,,214498.6295,,221272.2704,,,,,190767.8466,,201366.0603,,207724.9885,,,,,5119.91,4659.1181,188694.2831,,199177.2988,,205467.1082,,,,
3882.105,4097.7775,4227.181,3968.374,37,33.3,35.15,36.26,4127.05,137430.765,,145065.8075,,149646.833,,,129274.0965,,,136455.9908,,,140765.1273,,,,,,,136455.9908,,144036.8791,,148585.4122,,,,,140765.1273,,148585.4122,,153277.5831,,,,,132146.8542,,139488.3461,,143893.2412,,,,,4313.45,3925.2395,130710.4754,,137972.1684,,142329.1843,,,,
3246.435,3426.7925,3535.007,3318.578,29,26.1,27.55,28.42,3559.56,92904.516,,98065.878,,101162.6952,,,84731.9535,,,89439.28425,,,92263.6827,,,,,,,89439.28425,,94408.13338,,97389.44285,,,,,92263.6827,,97389.44285,,100464.8989,,,,,86614.8858,,91426.8239,,94313.98676,,,,,3607.15,3282.5065,85673.41965,,90433.05408,,93288.83473,,,,
2859.876,3018.758,3114.0872,2923.4288,3,2.7,2.85,2.94,2958.75,7988.625,,8432.4375,,8698.725,,,7721.6652,,,8150.6466,,,8408.03544,,,,,,,8150.6466,,8603.4603,,8875.14852,,,,,8408.03544,,8875.14852,,9155.416368,,,,,7893.25776,,8331.77208,,8594.880672,,,,,3177.64,2891.6524,7807.46148,,8241.20934,,8501.458056,,,,
3904.803,4121.7365,4251.8966,3991.5764,15,13.5,14.25,14.7,4111.93,55511.055,,58595.0025,,60445.371,,,52714.8405,,,55643.44275,,,57400.6041,,,,,,,55643.44275,,58734.74513,,60589.52655,,,,,57400.6041,,60589.52655,,62502.88002,,,,,53886.2814,,56879.9637,,58676.17308,,,,,4338.67,3948.1897,53300.56095,,56261.70323,,58038.38859,,,,
2096.433,2212.9015,2282.7826,2143.0204,36,32.4,34.2,35.28,1991.72,64531.728,,68116.824,,70267.8816,,,67924.4292,,,71698.0086,,,73962.15624,,,,,,,71698.0086,,75681.2313,,78071.16492,,,,,73962.15624,,78071.16492,,80536.57013,,,,,69433.86096,,73291.29768,,75605.75971,,,,,2329.37,2119.7267,68679.14508,,72494.65314,,74783.95798,,,,
2186.937,2308.4335,2381.3314,2235.5356,47,42.3,44.65,46.06,2265.38,95825.574,,101149.217,,104343.4028,,,92507.4351,,,97646.73705,,,100730.3182,,,,,,,97646.73705,,103071.5558,,106326.447,,,,,100730.3182,,106326.447,,109684.1243,,,,,94563.15588,,99816.66454,,102968.7697,,,,,2429.93,2211.2363,93535.29549,,98731.7008,,101849.544,,,,
3607.182,3807.581,3927.8204,3687.3416,46,41.4,43.7,45.08,3663.51,151669.314,,160095.387,,165151.0308,,,149337.3348,,,157633.8534,,,162611.7646,,,,,,,157633.8534,,166391.2897,,171645.7515,,,,,162611.7646,,171645.7515,,177066.1436,,,,,152655.9422,,161136.8279,,166225.3593,,,,,4007.98,3647.2618,150996.6385,,159385.3407,,164418.5619,,,,
2032.128,2145.024,2212.7616,2077.2864,19,17.1,18.05,18.62,1820.89,31137.219,,32867.0645,,33904.9718,,,34749.3888,,,36679.9104,,,37838.22336,,,,,,,36679.9104,,38717.6832,,39940.34688,,,,,37838.22336,,39940.34688,,41201.62099,,,,,35521.59744,,37495.01952,,38679.07277,,,,,2257.92,2054.7072,35135.49312,,37087.46496,,38258.64806,,,,
443.412,468.046,482.8264,453.2656,13,11.7,12.35,12.74,366.31,4285.827,,4523.9285,,4666.7894,,,5187.9204,,,5476.1382,,,5649.06888,,,,,,,5476.1382,,5780.3681,,5962.90604,,,,,5649.06888,,5962.90604,,6151.208336,,,,,5303.20752,,5597.83016,,5774.603744,,,,,492.68,448.3388,5245.56396,,5536.98418,,5711.836312,,,,
816.867,862.2485,889.4774,835.0196,42,37.8,39.9,41.16,417.96,15798.888,,16676.604,,17203.2336,,,30877.5726,,,32592.9933,,,33622.24572,,,,,,,32592.9933,,34403.71515,,35490.14826,,,,,33622.24572,,35490.14826,,36610.88978,,,,,31563.74088,,33317.28204,,34369.40674,,,,,907.63,825.9433,31220.65674,,32955.13767,,33995.82623,,,,
738.333,779.3515,803.9626,754.7404,21,18.9,19.95,20.58,621.05,11737.845,,12389.9475,,12781.209,,,13954.4937,,,14729.74335,,,15194.89314,,,,,,,14729.74335,,15548.06243,,16039.05387,,,,,15194.89314,,16039.05387,,16545.55031,,,,,14264.59356,,15057.07098,,15532.55743,,,,,820.37,746.5367,14109.54363,,14893.40717,,15363.72529,,,,
4046.292,4271.086,4405.9624,4136.2096,37,33.3,35.15,36.26,4354.92,145018.836,,153075.438,,157909.3992,,,134741.5236,,,142227.1638,,,146718.5479,,,,,,,142227.1638,,150128.6729,,154869.5784,,,,,146718.5479,,154869.5784,,159760.1966,,,,,137735.7797,,145387.7674,,149978.9601,,,,,4495.88,4091.2508,136238.6516,,143807.4656,,148348.754,,,,
2343.654,2473.857,2551.9788,2395.7352,27,24.3,25.65,26.46,2387.52,58016.736,,61239.888,,63173.7792,,,56950.7922,,,60114.7251,,,62013.08484,,,,,,,60114.7251,,63454.43205,,65458.25622,,,,,62013.08484,,65458.25622,,67525.35905,,,,,58216.36536,,61450.60788,,63391.15339,,,,,2604.06,2369.6946,57583.57878,,60782.66649,,62702.11912,,,,
3271.518,3453.269,3562.3196,3344.2184,29,26.1,27.55,28.42,3578.77,93405.897,,98595.1135,,101708.6434,,,85386.6198,,,90130.3209,,,92976.54156,,,,,,,90130.3209,,95137.56095,,98141.90498,,,,,92976.54156,,98141.90498,,101241.123,,,,,87284.10024,,92133.21692,,95042.68693,,,,,3635.02,3307.8682,86335.36002,,91131.76891,,94009.61424,,,,
1859.85,1963.175,2025.17,1901.18,20,18,19,19.6,1994.9,35908.2,,37903.1,,39100.04,,,33477.3,,,35337.15,,,36453.06,,,,,,,35337.15,,37300.325,,38478.23,,,,,36453.06,,38478.23,,39693.332,,,,,34221.24,,36122.42,,37263.128,,,,,2066.5,1880.515,33849.27,,35729.785,,36858.094,,,,
1389.321,1466.5055,1512.8162,1420.1948,25,22.5,23.75,24.5,1330.62,29938.95,,31602.225,,32600.19,,,31259.7225,,,32996.37375,,,34038.3645,,,,,,,32996.37375,,34829.50563,,35929.38475,,,,,34038.3645,,35929.38475,,37063.9969,,,,,31954.383,,33729.6265,,34794.7726,,,,,1543.69,1404.7579,31607.05275,,33363.00012,,34416.56855,,,,
1936.98,2044.59,2109.156,1980.024,6,5.4,5.7,5.88,1768.6,9550.44,,10081.02,,10399.368,,,10459.692,,,11040.786,,,11389.4424,,,,,,,11040.786,,11654.163,,12022.1892,,,,,11389.4424,,12022.1892,,12401.83728,,,,,10692.1296,,11286.1368,,11642.54112,,,,,2152.2,1958.502,10575.9108,,11163.4614,,11515.99176,,,,
3989.115,4210.7325,4343.703,4077.762,36,32.4,34.2,35.28,3981.2,128990.88,,136157.04,,140456.736,,,129247.326,,,136427.733,,,140735.9772,,,,,,,136427.733,,144007.0515,,148554.6426,,,,,140735.9772,,148554.6426,,153245.8418,,,,,132119.4888,,139459.4604,,143863.4434,,,,,4432.35,4033.4385,130683.4074,,137943.5967,,142299.7103,,,,
3132.522,3306.551,3410.9684,3202.1336,2,1.8,1.9,1.96,3144.82,5660.676,,5975.158,,6163.8472,,,5638.5396,,,5951.7918,,,6139.74312,,,,,,,5951.7918,,6282.4469,,6480.83996,,,,,6139.74312,,6480.83996,,6685.498064,,,,,5763.84048,,6084.05384,,6276.181856,,,,,3480.58,3167.3278,5701.19004,,6017.92282,,6207.962488,,,,
4277.592,4515.236,4657.8224,4372.6496,22,19.8,20.9,21.56,4691.32,92888.136,,98048.588,,101144.8592,,,84696.3216,,,89401.6728,,,92224.88352,,,,,,,89401.6728,,94368.4324,,97348.48816,,,,,92224.88352,,97348.48816,,100422.6509,,,,,86578.46208,,91388.37664,,94274.32538,,,,,4752.88,4325.1208,85637.39184,,90395.02472,,93249.60445,,,,
3378.447,3566.1385,3678.7534,3453.5236,32,28.8,30.4,31.36,3414.54,98338.752,,103802.016,,107079.9744,,,97299.2736,,,102704.7888,,,105948.0979,,,,,,,102704.7888,,108410.6104,,111834.1034,,,,,105948.0979,,111834.1034,,115365.7066,,,,,99461.47968,,104987.1174,,108302.5001,,,,,3753.83,3415.9853,98380.37664,,103845.9531,,107125.299,,,,
2874.384,3034.072,3129.8848,2938.2592,16,14.4,15.2,15.68,2872.4,41362.56,,43660.48,,45039.232,,,41391.1296,,,43690.6368,,,45070.34112,,,,,,,43690.6368,,46117.8944,,47574.24896,,,,,45070.34112,,47574.24896,,49076.59366,,,,,42310.93248,,44661.53984,,46071.90426,,,,,3193.76,2906.3216,41851.03104,,44176.08832,,45571.12269,,,,
3127.761,3301.5255,3405.7842,3197.2668,18,16.2,17.1,17.64,3070.47,49741.614,,52505.037,,54163.0908,,,50669.7282,,,53484.7131,,,55173.70404,,,,,,,53484.7131,,56456.08605,,58238.90982,,,,,55173.70404,,58238.90982,,60078.03329,,,,,51795.72216,,54673.26228,,56399.78635,,,,,3475.29,3162.5139,51232.72518,,54078.98769,,55786.7452,,,,
4616.199,4872.6545,5026.5278,4718.7812,5,4.5,4.75,4.9,4714.74,21216.33,,22395.015,,23102.226,,,20772.8955,,,21926.94525,,,22619.3751,,,,,,,21926.94525,,23145.10888,,23876.00705,,,,,22619.3751,,23876.00705,,24629.98622,,,,,21234.5154,,22414.2107,,23122.02788,,,,,5129.11,4667.4901,21003.70545,,22170.57798,,22870.70149,,,,
3948.309,4167.6595,4299.2698,4036.0492,36,32.4,34.2,35.28,3951.59,128031.516,,135144.378,,139412.0952,,,127925.2116,,,135032.1678,,,139296.3415,,,,,,,135032.1678,,142533.9549,,147035.0272,,,,,139296.3415,,147035.0272,,151678.2385,,,,,130767.9941,,138032.8826,,142391.8158,,,,,4387.01,3992.1791,129346.6028,,136532.5252,,140844.0786,,,,
343.728,362.824,374.2816,351.3664,30,27,28.5,29.4,169,4563,,4816.5,,4968.6,,,9280.656,,,9796.248,,,10105.6032,,,,,,,9796.248,,10340.484,,10667.0256,,,,,10105.6032,,10667.0256,,11003.87904,,,,,9486.8928,,10013.9424,,10330.17216,,,,,381.92,347.5472,9383.7744,,9905.0952,,10217.88768,,,,
2741.346,2893.643,2985.0212,2802.2648,45,40.5,42.75,44.1,2693.99,109106.595,,115168.0725,,118804.959,,,111024.513,,,117192.5415,,,120893.3586,,,,,,,117192.5415,,123703.2383,,127609.6563,,,,,120893.3586,,127609.6563,,131639.4349,,,,,113491.7244,,119796.8202,,123579.8777,,,,,3045.94,2771.8054,112258.1187,,118494.6809,,122236.6181,,,,
3238.848,3418.784,3526.7456,3310.8224,19,17.1,18.05,18.62,3457.28,59119.488,,62403.904,,64374.5536,,,55384.3008,,,58461.2064,,,60307.34976,,,,,,,58461.2064,,61709.0512,,63657.75808,,,,,60307.34976,,63657.75808,,65668.00307,,,,,56615.06304,,59760.34432,,61647.51309,,,,,3598.72,3274.8352,55999.68192,,59110.77536,,60977.43142,,,,
3830.157,4042.9435,4170.6154,3915.2716,23,20.7,21.85,22.54,3756.06,77750.442,,82069.911,,84661.5924,,,79284.2499,,,83688.93045,,,86331.73878,,,,,,,83688.93045,,88338.31548,,91127.94649,,,,,86331.73878,,91127.94649,,94005.67112,,,,,81046.12212,,85548.68446,,88250.22186,,,,,4255.73,3872.7143,80165.18601,,84618.80746,,87290.98032,,,,
1080.864,1140.912,1176.9408,1104.8832,34,30.6,32.3,33.32,1105.05,33814.53,,35693.115,,36820.266,,,33074.4384,,,34911.9072,,,36014.38848,,,,,,,34911.9072,,36851.4576,,38015.18784,,,,,36014.38848,,38015.18784,,39215.66746,,,,,33809.42592,,35687.72736,,36814.70822,,,,,1200.96,1092.8736,33441.93216,,35299.81728,,36414.54835,,,,
3921.741,4139.6155,4270.3402,4008.8908,13,11.7,12.35,12.74,4342.53,50807.601,,53630.2455,,55323.8322,,,45884.3697,,,48433.50135,,,49962.98034,,,,,,,48433.50135,,51124.25143,,52738.70147,,,,,49962.98034,,52738.70147,,54404.13415,,,,,46904.02236,,49509.80138,,51073.26879,,,,,4357.49,3965.3159,46394.19603,,48971.65137,,50518.12457,,,,
4377.906,4621.123,4767.0532,4475.1928,43,38.7,40.85,42.14,4781.42,185040.954,,195321.007,,201489.0388,,,169424.9622,,,178837.4601,,,184484.9588,,,,,,,178837.4601,,188772.8746,,194734.1232,,,,,184484.9588,,194734.1232,,200883.6218,,,,,173189.9614,,182811.6259,,188584.6246,,,,,4864.34,4426.5494,171307.4618,,180824.543,,186534.7917,,,,
1450.728,1531.324,1579.6816,1482.9664,29,26.1,27.55,28.42,1221.74,31887.414,,33658.937,,34721.8508,,,37864.0008,,,39967.5564,,,41229.68976,,,,,,,39967.5564,,42187.9762,,43520.22808,,,,,41229.68976,,43520.22808,,44894.55107,,,,,38705.42304,,40855.72432,,42145.90509,,,,,1611.92,1466.8472,38284.71192,,40411.64036,,41687.79742,,,,
4183.083,4415.4765,4554.9126,4276.0404,36,32.4,34.2,35.28,4418.95,143173.98,,151128.09,,155900.556,,,135531.8892,,,143061.4386,,,147579.1682,,,,,,,143061.4386,,151009.2963,,155778.0109,,,,,147579.1682,,155778.0109,,160697.3165,,,,,138543.709,,146240.5817,,150858.7053,,,,,4647.87,4229.5617,137037.7991,,144651.0101,,149218.9368,,,,
683.388,721.354,744.1336,698.5744,22,19.8,20.9,21.56,530.04,10494.792,,11077.836,,11427.6624,,,13531.0824,,,14282.8092,,,14733.84528,,,,,,,14282.8092,,15076.2986,,15552.39224,,,,,14733.84528,,15552.39224,,16043.52042,,,,,13831.77312,,14600.20496,,15061.26406,,,,,759.32,690.9812,13681.42776,,14441.50708,,14897.55467,,,,
723.339,763.5245,787.6358,739.4132,47,42.3,44.65,46.06,325.75,13779.225,,14544.7375,,15004.045,,,30597.2397,,,32297.08635,,,33316.99434,,,,,,,32297.08635,,34091.36893,,35167.93847,,,,,33316.99434,,35167.93847,,36278.50495,,,,,31277.17836,,33014.79938,,34057.37199,,,,,803.71,731.3761,30937.20903,,32655.94287,,33687.18317,,,,
1035.252,1092.766,1127.2744,1058.2576,36,32.4,34.2,35.28,689.66,22344.984,,23586.372,,24331.2048,,,33542.1648,,,35405.6184,,,36523.69056,,,,,,,35405.6184,,37372.5972,,38552.78448,,,,,36523.69056,,38552.78448,,39770.24083,,,,,34287.54624,,36192.40992,,37335.32813,,,,,1150.28,1046.7548,33914.85552,,35799.01416,,36929.50934,,,,
448.479,473.3945,488.3438,458.4452,9,8.1,8.55,8.82,335.82,2720.142,,2871.261,,2961.9324,,,3632.6799,,,3834.49545,,,3955.58478,,,,,,,3834.49545,,4047.522975,,4175.33949,,,,,3955.58478,,4175.33949,,4307.192316,,,,,3713.40612,,3919.70646,,4043.486664,,,,,498.31,453.4621,3673.04301,,3877.100955,,3999.535722,,,,
3910.725,4127.9875,4258.345,3997.63,39,35.1,37.05,38.22,4232.81,148571.631,,156825.6105,,161777.9982,,,137266.4475,,,144892.3613,,,149467.9095,,,,,,,144892.3613,,152941.9369,,157771.6823,,,,,149467.9095,,157771.6823,,162753.9459,,,,,140316.813,,148112.1915,,152789.4186,,,,,4345.25,3954.1775,138791.6303,,146502.2764,,151128.6641,,,,
691.254,729.657,752.6988,706.6152,19,17.1,18.05,18.62,342.3,5853.33,,6178.515,,6373.626,,,11820.4434,,,12477.1347,,,12871.14948,,,,,,,12477.1347,,13170.30885,,13586.21334,,,,,12871.14948,,13586.21334,,14015.25166,,,,,12083.11992,,12754.40436,,13157.17502,,,,,768.06,698.9346,11951.78166,,12615.76953,,13014.16225,,,,
